DATE	r	dp	rf	inf	dc	rr	rrf	z1	z2	z3	z4
1994.3	0.04232742	-3.14038817	0.01191166	0.00261210	0.00841572	0.03971532	0.00929956	-3.21080845	0.01188783	0.00443460	0.00811913
1994.4	0.02414612	-3.12956085	0.01312439	0.00693244	0.00020343	0.01721369	0.00619196	-3.13164364	0.01179245	0.01493221	0.00519563
1995.1	0.02548839	-3.11853288	0.01426044	0.00945430	0.00298240	0.01603409	0.00480613	-3.14038817	0.01191166	0.00261210	0.00841572
1995.2	0.06432600	-3.14393070	0.01477940	0.01612254	0.00681773	0.04820346	-0.00134314	-3.12956085	0.01312439	0.00693244	0.00020343
1995.3	0.06819495	-3.17280364	0.01543835	0.00503779	0.00163086	0.06315716	0.01040056	-3.11853288	0.01426044	0.00945430	0.00298240
1995.4	0.05287230	-3.18769213	0.01579064	0.00083717	0.00985180	0.05203513	0.01495347	-3.14393070	0.01477940	0.01612254	0.00681773
1996.1	0.02076687	-3.17075255	0.01506202	0.00500836	0.00760542	0.01575851	0.01005366	-3.17280364	0.01543835	0.00503779	0.00163086
1996.2	0.01025721	-3.14362922	0.01411871	0.00994209	0.01002444	0.00031513	0.00417662	-3.18769213	0.01579064	0.00083717	0.00985180
1996.3	0.07659894	-3.18150779	0.01357469	0.00493422	0.01583614	0.07166472	0.00864047	-3.17075255	0.01506202	0.00500836	0.00760542
1996.4	0.04784019	-3.19674747	0.01347996	0.00409333	0.00641076	0.04374686	0.00938663	-3.14362922	0.01411871	0.00994209	0.01002444
1997.1	0.05530319	-3.22178004	0.01475584	0.00651468	0.01492121	0.04878851	0.00824115	-3.18150779	0.01357469	0.00493422	0.01583614
1997.2	0.06562668	-3.25831856	0.01437848	0.01370437	0.01418791	0.05192231	0.00067411	-3.19674747	0.01347996	0.00409333	0.00641076
1997.3	0.14406398	-3.37629016	0.01543835	0.01114661	0.00700357	0.13291737	0.00429174	-3.22178004	0.01475584	0.00651468	0.01492121
1997.4	-0.01312070	-3.33406223	0.01663413	0.00395101	0.01275455	-0.01707171	0.01268312	-3.25831856	0.01437848	0.01370437	0.01418791
1998.1	0.15011856	-3.45580141	0.01700810	0.00550532	0.00412947	0.14461324	0.01150278	-3.37629016	0.01543835	0.01114661	0.00700357
1998.2	-0.01441946	-3.41918825	0.01679781	0.01556452	0.00082288	-0.02998398	0.00123330	-3.33406223	0.01663413	0.00395101	0.01275455
1998.3	-0.13164631	-3.27438853	0.01759132	0.00615860	0.01868877	-0.13780492	0.01143271	-3.45580141	0.01700810	0.00550532	0.00412947
1998.4	0.15700460	-3.42074724	0.01677444	0.00000000	0.01684701	0.15700460	0.01677444	-3.41918825	0.01679781	0.01556452	0.00082288
1999.1	0.07419518	-3.48329720	0.01390598	-0.00153610	0.01034462	0.07573128	0.01544207	-3.27438853	0.01759132	0.00615860	0.01868877
