DATE	r	dp	rf	inf	dc	rr	rrf	z1	z2	z3	z4
1983.2	0.11560556	-3.22867367	0.01931231	0.01589187	0.00865814	0.09971369	0.00342045	-3.05416680	0.02314996	-0.00307763	0.00669326
1983.3	-0.00397489	-3.20605832	0.02063561	0.01233758	0.00833665	-0.01631247	0.00829803	-3.12745958	0.01891988	0.00341612	0.01082089
1983.4	-0.00284304	-3.17060961	0.02254396	0.00561526	0.00485276	-0.00845830	0.01692870	-3.22867367	0.01931231	0.01589187	0.00865814
1984.1	-0.03113469	-3.12263426	0.02183977	0.01244256	0.00901996	-0.04357725	0.00939721	-3.20605832	0.02063561	0.01233758	0.00833665
1984.2	-0.02606578	-3.06153025	0.02192782	0.01100395	0.00502766	-0.03706973	0.01092387	-3.17060961	0.02254396	0.00561526	0.00485276
1984.3	0.09100091	-3.13228537	0.02341375	0.01215596	0.00748440	0.07884494	0.01125778	-3.12263426	0.02183977	0.01244256	0.00901996
1984.4	0.01543526	-3.11697378	0.02497550	0.00317644	0.00960169	0.01225882	0.02179906	-3.06153025	0.02192782	0.01100395	0.00502766
1985.1	0.09339471	-3.18355694	0.02361887	0.01040405	0.00587640	0.08299066	0.01321482	-3.13228537	0.02341375	0.01215596	0.00748440
1985.2	0.06998957	-3.23282263	0.01836041	0.01090932	0.00792048	0.05908025	0.00745109	-3.11697378	0.02497550	0.00317644	0.00960169
1985.3	-0.04478191	-3.15834533	0.01928288	0.00680202	0.00699719	-0.05158393	0.01248086	-3.18355694	0.02361887	0.01040405	0.00587640
1985.4	0.15210802	-3.28718143	0.01774168	0.00889690	0.00511805	0.14321113	0.00884478	-3.23282263	0.01836041	0.01090932	0.00792048
1986.1	0.13030432	-3.39388419	0.01901801	-0.00428625	0.00464045	0.13459057	0.02330426	-3.15834533	0.01928288	0.00680202	0.00699719
1986.2	0.05153117	-3.37567584	0.01678828	0.00581317	0.00306489	0.04571800	0.01097512	-3.28718143	0.01774168	0.00889690	0.00511805
1986.3	-0.06889466	-3.28822590	0.01535156	0.00698315	0.00731289	-0.07587781	0.00836841	-3.39388419	0.01901801	-0.00428625	0.00464045
1986.4	0.04281137	-3.27759133	0.01426773	0.00272584	0.00865570	0.04008554	0.01154189	-3.37567584	0.01678828	0.00581317	0.00306489
1987.1	0.18728008	-3.44976807	0.01338995	0.01439088	0.00654793	0.17288920	-0.00100093	-3.28822590	0.01535156	0.00698315	0.00731289
1987.2	0.03718403	-3.48822694	0.01314325	0.01242902	0.00308142	0.02475500	0.00071422	-3.27759133	0.01426773	0.00272584	0.00865570
1987.3	0.06023490	-3.50077465	0.01299520	0.01256110	0.00329049	0.04767380	0.00043410	-3.44976807	0.01338995	0.01439088	0.00654793
1987.4	-0.25760431	-3.22240705	0.01377469	0.00377054	0.01064855	-0.26137485	0.01000415	-3.48822694	0.01314325	0.01242902	0.00308142
1988.1	0.07005298	-3.21927590	0.01331101	0.00948500	0.00560902	0.06056798	0.00382602	-3.50077465	0.01299520	0.01256110	0.00329049
1988.2	0.06179100	-3.26657034	0.01187916	0.01279406	0.00816867	0.04899694	-0.00091490	-3.22240705	0.01377469	0.00377054	0.01064855
1988.3	0.00215468	-3.23681070	0.01448459	0.01513989	0.00554906	-0.01298521	-0.00065530	-3.21927590	0.01331101	0.00948500	0.00560902
1988.4	0.02663511	-3.18769213	0.01713240	0.00582521	0.00038102	0.02080991	0.01130719	-3.26657034	0.01187916	0.01279406	0.00816867
1989.1	0.06783433	-3.24068697	0.01804618	0.01482810	-0.00047509	0.05300623	0.00321808	-3.23681070	0.01448459	0.01513989	0.00554906
1989.2	0.08192739	-3.26822364	0.01829168	0.01460801	0.00414101	0.06731938	0.00368367	-3.18769213	0.01713240	0.00582521	0.00038102
1989.3	0.09571192	-3.32623834	0.02163428	0.00722646	0.00503716	0.08848546	0.01440783	-3.24068697	0.01804618	0.01482810	-0.00047509
1989.4	0.01170621	-3.35782185	0.02082172	0.00876312	0.00189992	0.00294309	0.01205859	-3.26822364	0.01829168	0.01460801	0.00414101
1990.1	-0.03394776	-3.31624061	0.01963595	0.02040778	0.00357453	-0.05435554	-0.00077184	-3.32623834	0.02163428	0.00722646	0.00503716
1990.2	0.05089842	-3.34078925	0.01774168	0.00928133	0.00243812	0.04161709	0.00846035	-3.35782185	0.02082172	0.00876312	0.00189992
1990.3	-0.14524661	-3.19978423	0.01983204	0.02132612	-0.00799656	-0.16657273	-0.00149409	-3.31624061	0.01963595	0.02040778	0.00357453
1990.4	0.07880748	-3.25424397	0.01926327	0.00825355	-0.00614525	0.07055394	0.01100972	-3.34078925	0.01774168	0.00928133	0.00243812
1991.1	0.13560724	-3.37631942	0.01839968	0.00892914	0.00410609	0.12667810	0.00947054	-3.19978423	0.01983204	0.02132612	-0.00799656
1991.2	-0.00071426	-3.37980778	0.01429730	0.00738261	-0.00208402	-0.00809686	0.00691470	-3.25424397	0.01926327	0.00825355	-0.00614525
1991.3	0.05496345	-3.42577700	0.01418886	0.00878221	-0.00396217	0.04618125	0.00540665	-3.37631942	0.01839968	0.00892914	0.00410609
1991.4	0.07633307	-3.50845970	0.01402124	0.00509141	0.01123255	0.07124165	0.00892983	-3.37980778	0.01429730	0.00738261	-0.00208402
1992.1	-0.01864678	-3.48708212	0.01192857	0.01010266	0.00200583	-0.02874944	0.00182591	-3.42577700	0.01418886	0.00878221	-0.00396217
1992.2	0.01114763	-3.49621161	0.00958393	0.00644043	0.00210147	0.00470720	0.00314349	-3.50845970	0.01402124	0.00509141	0.01123255
1992.3	0.02919174	-3.51684395	0.00919757	0.00781372	0.00864372	0.02137803	0.00138385	-3.48708212	0.01192857	0.01010266	0.00200583
1992.4	0.05512813	-3.56136613	0.00824591	0.00423752	-0.00091133	0.05089061	0.00400839	-3.49621161	0.00958393	0.00644043	0.00210147
1993.1	0.04596141	-3.58972214	0.00744224	0.01191070	0.00315720	0.03405071	-0.00446846	-3.51684395	0.00919757	0.00781372	0.00864372
